
Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:11:04 2023
Timers Off: Sat Nov 18 08:11:13 2023

Wall Time:        8.92 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form core H                     :      0.067u      0.000s      0.010w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.004w      1 calls
HF: Guess                           :      0.933u      0.050s      0.118w      1 calls
| SAD Guess                         :      0.933u      0.050s      0.117w      1 calls
HF: Form G                          :     21.633u      3.317s      4.000w     10 calls
| RV: Form V                        :     18.167u      2.333s      3.265w     10 calls
| | Properties                      :      5.949p                          18070 calls
| | Functional                      :      3.287p                          18070 calls
| | V_xc                            :      6.662p                          18070 calls
| JK: D                             :      0.033u      0.000s      0.014w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      3.367u      0.983s      0.707w     10 calls
| | DFH: compute_JK()               :      1.567u      0.483s      0.334w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.400u      0.067s      0.073w     10 calls
| | | DFH: compute_K                :      0.850u      0.400s      0.215w     10 calls
| | DFH: compute_wK()               :      1.800u      0.500s      0.371w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.183u      0.000s      0.032w     10 calls
HF: Form D                          :      0.033u      0.000s      0.001w     10 calls
HF: DIIS                            :      1.883u      0.117s      0.308w      9 calls
HF: Form C                          :      0.250u      0.017s      0.047w      9 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:11:14 2023
Timers Off: Sat Nov 18 08:11:23 2023

Wall Time:        8.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.900u      0.083s      0.479w      1 calls
build grid                          :      0.983u      0.033s      0.277w      1 calls
post-process grid                   :      0.917u      0.050s      0.202w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.024w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.033s      0.034w      7 calls
DFH: initialize()                   :      7.150u      0.300s      1.216w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.083u      0.000s      0.017w      1 calls
DFH: AO Construction                :      0.900u      0.017s      0.111w      1 calls
DFH: AO-Met. Contraction            :      1.183u      0.017s      0.146w      2 calls
DFH: wAO Construction               :      1.783u      0.000s      0.261w      1 calls
DFH: wAO Copy                       :      0.400u      0.033s      0.068w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.083u      0.017s      0.014w      1 calls
HF: Guess                           :      0.817u      0.050s      0.112w      1 calls
SAD Guess                           :      0.817u      0.050s      0.111w      1 calls
HF: Form G                          :     20.500u      1.083s      2.616w     10 calls
RV: Form V                          :     17.750u      0.733s      2.246w     10 calls
Properties                          :      3.220p                          17850 calls
Functional                          :      2.058p                          17850 calls
V_xc                                :      5.874p                          17850 calls
JK: D                               :      0.017u      0.000s      0.001w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      2.717u      0.350s      0.366w     10 calls
DFH: compute_JK()                   :      1.217u      0.217s      0.168w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.333u      0.017s      0.042w     10 calls
DFH: compute_K                      :      0.667u      0.183s      0.099w     10 calls
DFH: compute_wK()                   :      1.483u      0.133s      0.196w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.017u      0.000s      0.002w     10 calls
HF: Form D                          :      0.017u      0.000s      0.001w     10 calls
HF: DIIS                            :      1.617u      0.100s      0.209w      9 calls
HF: Form C                          :      0.283u      0.000s      0.034w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.900u      0.083s      0.479w      1 calls
| build grid                        :      0.983u      0.033s      0.277w      1 calls
| post-process grid                 :      0.917u      0.050s      0.202w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.024w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.017w      1 calls
DFH: initialize()                   :      7.150u      0.300s      1.216w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.017s      0.017w      6 calls
| Libint2ErfERI::Libint2ErfERI      :      0.083u      0.000s      0.017w      1 calls
| DFH: AO Construction              :      0.900u      0.017s      0.111w      1 calls
| DFH: AO-Met. Contraction          :      1.183u      0.017s      0.146w      2 calls
| DFH: wAO Construction             :      1.783u      0.000s      0.261w      1 calls
| DFH: wAO Copy                     :      0.400u      0.033s      0.068w      1 calls
HF: Form core H                     :      0.100u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.083u      0.017s      0.014w      1 calls
HF: Guess                           :      0.817u      0.050s      0.112w      1 calls
| SAD Guess                         :      0.817u      0.050s      0.111w      1 calls
HF: Form G                          :     20.500u      1.083s      2.616w     10 calls
| RV: Form V                        :     17.750u      0.733s      2.246w     10 calls
| | Properties                      :      3.220p                          17850 calls
| | Functional                      :      2.058p                          17850 calls
| | V_xc                            :      5.874p                          17850 calls
| JK: D                             :      0.017u      0.000s      0.001w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      2.717u      0.350s      0.366w     10 calls
| | DFH: compute_JK()               :      1.217u      0.217s      0.168w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.333u      0.017s      0.042w     10 calls
| | | DFH: compute_K                :      0.667u      0.183s      0.099w     10 calls
| | DFH: compute_wK()               :      1.483u      0.133s      0.196w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.017u      0.000s      0.002w     10 calls
HF: Form D                          :      0.017u      0.000s      0.001w     10 calls
HF: DIIS                            :      1.617u      0.100s      0.209w      9 calls
HF: Form C                          :      0.283u      0.000s      0.034w      9 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:11:23 2023
Timers Off: Sat Nov 18 08:11:34 2023

Wall Time:       10.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.483u      0.083s      0.522w      1 calls
build grid                          :      0.883u      0.033s      0.320w      1 calls
post-process grid                   :      0.600u      0.050s      0.201w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.030w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.040w      7 calls
DFH: initialize()                   :      7.767u      0.350s      1.639w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.083u      0.000s      0.023w      1 calls
DFH: AO Construction                :      1.067u      0.033s      0.177w      1 calls
DFH: AO-Met. Contraction            :      0.983u      0.050s      0.180w      2 calls
DFH: wAO Construction               :      1.450u      0.000s      0.263w      1 calls
DFH: wAO Copy                       :      0.417u      0.050s      0.081w      1 calls
HF: Form core H                     :      0.450u      0.000s      0.106w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.011w      1 calls
HF: Guess                           :      1.000u      0.083s      0.239w      1 calls
SAD Guess                           :      0.983u      0.083s      0.237w      1 calls
HF: Form G                          :     22.350u      2.783s      3.698w     10 calls
RV: Form V                          :     19.133u      1.950s      2.993w     10 calls
Properties                          :      4.542p                          18070 calls
Functional                          :      2.585p                          18070 calls
V_xc                                :      7.341p                          18070 calls
JK: D                               :      0.000u      0.000s      0.001w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      3.100u      0.833s      0.672w     10 calls
DFH: compute_JK()                   :      1.467u      0.450s      0.346w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.433u      0.033s      0.070w     10 calls
DFH: compute_K                      :      0.833u      0.367s      0.247w     10 calls
DFH: compute_wK()                   :      1.617u      0.383s      0.325w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.100u      0.017s      0.025w     10 calls
HF: Form D                          :      0.050u      0.000s      0.004w     10 calls
HF: DIIS                            :      2.217u      0.133s      0.517w      9 calls
HF: Form C                          :      0.450u      0.033s      0.077w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.483u      0.083s      0.522w      1 calls
| build grid                        :      0.883u      0.033s      0.320w      1 calls
| post-process grid                 :      0.600u      0.050s      0.201w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.030w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.021w      1 calls
DFH: initialize()                   :      7.767u      0.350s      1.639w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.019w      6 calls
| Libint2ErfERI::Libint2ErfERI      :      0.083u      0.000s      0.023w      1 calls
| DFH: AO Construction              :      1.067u      0.033s      0.177w      1 calls
| DFH: AO-Met. Contraction          :      0.983u      0.050s      0.180w      2 calls
| DFH: wAO Construction             :      1.450u      0.000s      0.263w      1 calls
| DFH: wAO Copy                     :      0.417u      0.050s      0.081w      1 calls
HF: Form core H                     :      0.450u      0.000s      0.106w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.011w      1 calls
HF: Guess                           :      1.000u      0.083s      0.239w      1 calls
| SAD Guess                         :      0.983u      0.083s      0.237w      1 calls
HF: Form G                          :     22.350u      2.783s      3.698w     10 calls
| RV: Form V                        :     19.133u      1.950s      2.993w     10 calls
| | Properties                      :      4.542p                          18070 calls
| | Functional                      :      2.585p                          18070 calls
| | V_xc                            :      7.341p                          18070 calls
| JK: D                             :      0.000u      0.000s      0.001w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      3.100u      0.833s      0.672w     10 calls
| | DFH: compute_JK()               :      1.467u      0.450s      0.346w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.433u      0.033s      0.070w     10 calls
| | | DFH: compute_K                :      0.833u      0.367s      0.247w     10 calls
| | DFH: compute_wK()               :      1.617u      0.383s      0.325w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.100u      0.017s      0.025w     10 calls
HF: Form D                          :      0.050u      0.000s      0.004w     10 calls
HF: DIIS                            :      2.217u      0.133s      0.517w      9 calls
HF: Form C                          :      0.450u      0.033s      0.077w      9 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:11:35 2023
Timers Off: Sat Nov 18 08:11:46 2023

Wall Time:       10.94 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.717u      0.050s      0.476w      1 calls
build grid                          :      1.017u      0.017s      0.335w      1 calls
post-process grid                   :      0.700u      0.033s      0.141w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.042w      1 calls
Libint2ERI::Libint2ERI              :      0.117u      0.000s      0.060w      7 calls
DFH: initialize()                   :      9.183u      0.367s      1.829w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.117u      0.017s      0.029w      1 calls
DFH: AO Construction                :      1.133u      0.000s      0.191w      1 calls
DFH: AO-Met. Contraction            :      1.100u      0.000s      0.163w      2 calls
DFH: wAO Construction               :      1.500u      0.000s      0.211w      1 calls
DFH: wAO Copy                       :      0.317u      0.000s      0.052w      1 calls
HF: Form core H                     :      0.417u      0.017s      0.092w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.013w      1 calls
HF: Guess                           :      1.483u      0.033s      0.327w      1 calls
SAD Guess                           :      1.467u      0.033s      0.326w      1 calls
HF: Form G                          :     20.217u      2.983s      3.562w     10 calls
RV: Form V                          :     17.400u      2.350s      2.963w     10 calls
Properties                          :      5.140p                          18030 calls
Functional                          :      2.858p                          18030 calls
V_xc                                :      6.332p                          18030 calls
JK: D                               :      0.067u      0.000s      0.014w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      2.583u      0.617s      0.543w     10 calls
DFH: compute_JK()                   :      1.167u      0.333s      0.233w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.300u      0.000s      0.042w     10 calls
DFH: compute_K                      :      0.667u      0.333s      0.159w     10 calls
DFH: compute_wK()                   :      1.383u      0.283s      0.309w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.017u      0.000s      0.003w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      1.800u      0.100s      0.483w      9 calls
HF: Form C                          :      0.733u      0.017s      0.139w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.717u      0.050s      0.476w      1 calls
| build grid                        :      1.017u      0.017s      0.335w      1 calls
| post-process grid                 :      0.700u      0.033s      0.141w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.042w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.027w      1 calls
DFH: initialize()                   :      9.183u      0.367s      1.829w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.033w      6 calls
| Libint2ErfERI::Libint2ErfERI      :      0.117u      0.017s      0.029w      1 calls
| DFH: AO Construction              :      1.133u      0.000s      0.191w      1 calls
| DFH: AO-Met. Contraction          :      1.100u      0.000s      0.163w      2 calls
| DFH: wAO Construction             :      1.500u      0.000s      0.211w      1 calls
| DFH: wAO Copy                     :      0.317u      0.000s      0.052w      1 calls
HF: Form core H                     :      0.417u      0.017s      0.092w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.013w      1 calls
HF: Guess                           :      1.483u      0.033s      0.327w      1 calls
| SAD Guess                         :      1.467u      0.033s      0.326w      1 calls
HF: Form G                          :     20.217u      2.983s      3.562w     10 calls
| RV: Form V                        :     17.400u      2.350s      2.963w     10 calls
| | Properties                      :      5.140p                          18030 calls
| | Functional                      :      2.858p                          18030 calls
| | V_xc                            :      6.332p                          18030 calls
| JK: D                             :      0.067u      0.000s      0.014w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      2.583u      0.617s      0.543w     10 calls
| | DFH: compute_JK()               :      1.167u      0.333s      0.233w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.300u      0.000s      0.042w     10 calls
| | | DFH: compute_K                :      0.667u      0.333s      0.159w     10 calls
| | DFH: compute_wK()               :      1.383u      0.283s      0.309w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.017u      0.000s      0.003w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      1.800u      0.100s      0.483w      9 calls
HF: Form C                          :      0.733u      0.017s      0.139w      9 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:11:47 2023
Timers Off: Sat Nov 18 08:11:56 2023

Wall Time:        9.39 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.083u      0.100s      0.265w      1 calls
build grid                          :      1.200u      0.033s      0.151w      1 calls
post-process grid                   :      0.883u      0.067s      0.113w      1 calls
DFH: sparsity prep                  :      0.067u      0.017s      0.034w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.033s      0.044w      7 calls
DFH: initialize()                   :      7.250u      0.250s      1.459w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.133u      0.000s      0.047w      1 calls
DFH: AO Construction                :      0.933u      0.000s      0.153w      1 calls
DFH: AO-Met. Contraction            :      1.517u      0.033s      0.280w      2 calls
DFH: wAO Construction               :      1.350u      0.000s      0.228w      1 calls
DFH: wAO Copy                       :      0.417u      0.017s      0.073w      1 calls
HF: Form core H                     :      0.167u      0.017s      0.066w      1 calls
HF: Form S/X                        :      0.217u      0.000s      0.075w      1 calls
HF: Guess                           :      1.217u      0.083s      0.314w      1 calls
SAD Guess                           :      1.200u      0.067s      0.312w      1 calls
HF: Form G                          :     19.450u      1.050s      3.466w     10 calls
RV: Form V                          :     16.567u      0.433s      2.772w     10 calls
Properties                          :      3.596p                          18080 calls
Functional                          :      3.111p                          18080 calls
V_xc                                :      6.710p                          18080 calls
JK: D                               :      0.083u      0.000s      0.018w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      2.617u      0.600s      0.626w     10 calls
DFH: compute_JK()                   :      1.117u      0.250s      0.275w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.367u      0.033s      0.100w     10 calls
DFH: compute_K                      :      0.583u      0.200s      0.144w     10 calls
DFH: compute_wK()                   :      1.467u      0.350s      0.350w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.067u      0.017s      0.017w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      2.167u      0.133s      0.967w      9 calls
HF: Form C                          :      0.583u      0.017s      0.113w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.083u      0.100s      0.265w      1 calls
| build grid                        :      1.200u      0.033s      0.151w      1 calls
| post-process grid                 :      0.883u      0.067s      0.113w      1 calls
DFH: sparsity prep                  :      0.067u      0.017s      0.034w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.017s      0.023w      1 calls
DFH: initialize()                   :      7.250u      0.250s      1.459w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.017s      0.020w      6 calls
| Libint2ErfERI::Libint2ErfERI      :      0.133u      0.000s      0.047w      1 calls
| DFH: AO Construction              :      0.933u      0.000s      0.153w      1 calls
| DFH: AO-Met. Contraction          :      1.517u      0.033s      0.280w      2 calls
| DFH: wAO Construction             :      1.350u      0.000s      0.228w      1 calls
| DFH: wAO Copy                     :      0.417u      0.017s      0.073w      1 calls
HF: Form core H                     :      0.167u      0.017s      0.066w      1 calls
HF: Form S/X                        :      0.217u      0.000s      0.075w      1 calls
HF: Guess                           :      1.217u      0.083s      0.314w      1 calls
| SAD Guess                         :      1.200u      0.067s      0.312w      1 calls
HF: Form G                          :     19.450u      1.050s      3.466w     10 calls
| RV: Form V                        :     16.567u      0.433s      2.772w     10 calls
| | Properties                      :      3.596p                          18080 calls
| | Functional                      :      3.111p                          18080 calls
| | V_xc                            :      6.710p                          18080 calls
| JK: D                             :      0.083u      0.000s      0.018w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      2.617u      0.600s      0.626w     10 calls
| | DFH: compute_JK()               :      1.117u      0.250s      0.275w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.367u      0.033s      0.100w     10 calls
| | | DFH: compute_K                :      0.583u      0.200s      0.144w     10 calls
| | DFH: compute_wK()               :      1.467u      0.350s      0.350w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.067u      0.017s      0.017w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      2.167u      0.133s      0.967w      9 calls
HF: Form C                          :      0.583u      0.017s      0.113w      9 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:11:57 2023
Timers Off: Sat Nov 18 08:12:05 2023

Wall Time:        7.97 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.467u      0.067s      0.369w      1 calls
build grid                          :      0.900u      0.033s      0.252w      1 calls
post-process grid                   :      0.567u      0.033s      0.116w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.036w      1 calls
Libint2ERI::Libint2ERI              :      0.167u      0.017s      0.047w      7 calls
DFH: initialize()                   :      6.550u      0.267s      0.846w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.217u      0.000s      0.026w      1 calls
DFH: AO Construction                :      0.933u      0.017s      0.115w      1 calls
DFH: AO-Met. Contraction            :      0.967u      0.000s      0.118w      2 calls
DFH: wAO Construction               :      1.317u      0.000s      0.157w      1 calls
DFH: wAO Copy                       :      0.317u      0.000s      0.039w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      1 calls
HF: Guess                           :      0.550u      0.033s      0.071w      1 calls
SAD Guess                           :      0.550u      0.033s      0.070w      1 calls
HF: Form G                          :     18.533u      0.917s      2.549w     10 calls
RV: Form V                          :     16.133u      0.567s      2.189w     10 calls
Properties                          :      2.746p                          17690 calls
Functional                          :      1.899p                          17690 calls
V_xc                                :      6.173p                          17690 calls
JK: D                               :      0.050u      0.017s      0.012w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      2.333u      0.333s      0.346w     10 calls
DFH: compute_JK()                   :      1.017u      0.150s      0.154w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.300u      0.017s      0.043w     10 calls
DFH: compute_K                      :      0.533u      0.133s      0.089w     10 calls
DFH: compute_wK()                   :      1.267u      0.183s      0.191w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.067u      0.000s      0.010w     10 calls
HF: DIIS                            :      1.450u      0.050s      0.197w      9 calls
HF: Form C                          :      0.367u      0.000s      0.058w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.467u      0.067s      0.369w      1 calls
| build grid                        :      0.900u      0.033s      0.252w      1 calls
| post-process grid                 :      0.567u      0.033s      0.116w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.036w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.025w      1 calls
DFH: initialize()                   :      6.550u      0.267s      0.846w      1 calls
| Libint2ERI::Libint2ERI            :      0.133u      0.017s      0.022w      6 calls
| Libint2ErfERI::Libint2ErfERI      :      0.217u      0.000s      0.026w      1 calls
| DFH: AO Construction              :      0.933u      0.017s      0.115w      1 calls
| DFH: AO-Met. Contraction          :      0.967u      0.000s      0.118w      2 calls
| DFH: wAO Construction             :      1.317u      0.000s      0.157w      1 calls
| DFH: wAO Copy                     :      0.317u      0.000s      0.039w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.003w      1 calls
HF: Guess                           :      0.550u      0.033s      0.071w      1 calls
| SAD Guess                         :      0.550u      0.033s      0.070w      1 calls
HF: Form G                          :     18.533u      0.917s      2.549w     10 calls
| RV: Form V                        :     16.133u      0.567s      2.189w     10 calls
| | Properties                      :      2.746p                          17690 calls
| | Functional                      :      1.899p                          17690 calls
| | V_xc                            :      6.173p                          17690 calls
| JK: D                             :      0.050u      0.017s      0.012w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      2.333u      0.333s      0.346w     10 calls
| | DFH: compute_JK()               :      1.017u      0.150s      0.154w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.300u      0.017s      0.043w     10 calls
| | | DFH: compute_K                :      0.533u      0.133s      0.089w     10 calls
| | DFH: compute_wK()               :      1.267u      0.183s      0.191w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.067u      0.000s      0.010w     10 calls
HF: DIIS                            :      1.450u      0.050s      0.197w      9 calls
HF: Form C                          :      0.367u      0.000s      0.058w      9 calls

**************************************************************************************

Host: node165.bme.utexas.edu

Timers On : Sat Nov 18 08:12:06 2023
Timers Off: Sat Nov 18 08:12:16 2023

Wall Time:       10.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.417u      0.050s      0.289w      1 calls
build grid                          :      0.717u      0.017s      0.152w      1 calls
post-process grid                   :      0.700u      0.033s      0.137w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.028w      1 calls
Libint2ERI::Libint2ERI              :      0.083u      0.017s      0.036w      7 calls
DFH: initialize()                   :      6.700u      0.233s      1.206w      1 calls
Libint2ErfERI::Libint2ErfERI        :      0.083u      0.000s      0.019w      1 calls
DFH: AO Construction                :      0.950u      0.017s      0.139w      1 calls
DFH: AO-Met. Contraction            :      0.917u      0.000s      0.154w      2 calls
DFH: wAO Construction               :      1.417u      0.017s      0.226w      1 calls
